,TEAM_ABBREVIATION_h,OFF_RATING_h,DEF_RATING_h,NET_RATING_h,AST_PCT_h,AST_TOV_h,OREB_PCT_h,DREB_PCT_h,REB_PCT_h,TM_TOV_PCT_h,EFG_PCT_h,TS_PCT_h,PACE_h,POSS_h,HOME_TEAM_h,TEAM_ABBREVIATION_a,OFF_RATING_a,DEF_RATING_a,NET_RATING_a,AST_PCT_a,AST_TOV_a,OREB_PCT_a,DREB_PCT_a,REB_PCT_a,TM_TOV_PCT_a,EFG_PCT_a,TS_PCT_a,PACE_a,POSS_a,HOME_TEAM_a,ATL_h,BKN_h,BOS_h,CHA_h,CHI_h,CLE_h,DAL_h,DEN_h,DET_h,GSW_h,HOU_h,IND_h,LAC_h,LAL_h,MEM_h,MIA_h,MIL_h,MIN_h,NOP_h,NYK_h,OKC_h,ORL_h,PHI_h,PHX_h,POR_h,SAC_h,SAS_h,TOR_h,UTA_h,WAS_h,ATL_a,BKN_a,BOS_a,CHA_a,CHI_a,CLE_a,DAL_a,DEN_a,DET_a,GSW_a,HOU_a,IND_a,LAC_a,LAL_a,MEM_a,MIA_a,MIL_a,MIN_a,NOP_a,NYK_a,OKC_a,ORL_a,PHI_a,PHX_a,POR_a,SAC_a,SAS_a,TOR_a,UTA_a,WAS_a
612,SAS,0.5122349102773247,0.4099560761347001,0.616061606160616,0.47258979206049156,0.0800367985280589,0.5055928411633109,0.5020491803278689,0.5030487804878052,0.6638297872340426,0.5849056603773585,0.633587786259542,0.5263157894736841,0.34090909090909105,0.0,DET,0.4099560761347001,0.5122349102773247,0.383938393839384,0.3646833013435702,0.10990502035278152,0.4979508196721311,0.4933035714285714,0.496951219512195,0.48749999999999993,0.42090395480225995,0.36201780415430274,0.5263157894736841,0.36363636363636376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,NOP,0.2936378466557914,0.49194729136164006,0.4059405940594059,0.2022684310018904,0.034038638454461825,0.6733780760626398,0.6188524590163936,0.5670731707317076,0.6170212765957447,0.2429245283018867,0.2798982188295165,0.3333333333333335,0.2272727272727273,0.0,BKN,0.49194729136164006,0.2936378466557914,0.5940594059405941,0.710172744721689,0.18588873812754408,0.38114754098360654,0.3258928571428572,0.43292682926829285,0.39583333333333337,0.39830508474576276,0.462908011869436,0.3333333333333335,0.22727272727272707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,MIN,0.6443719412724309,0.49487554904831654,0.6402640264026402,0.4896030245746692,0.07083716651333946,0.6241610738255035,0.3811475409836066,0.49695121951219545,0.7574468085106383,0.6721698113207547,0.7073791348600511,0.5087719298245617,0.3181818181818181,0.0,LAC,0.49487554904831654,0.6443719412724309,0.35973597359735976,0.32053742802303264,0.21302578018995932,0.6188524590163934,0.375,0.5030487804878048,0.24166666666666667,0.2881355932203389,0.27893175074183985,0.5087719298245617,0.36363636363636376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,DEN,0.7960848287112563,0.6017569546120061,0.6622662266226622,0.5689981096408319,0.12603495860165595,0.7874720357941833,0.3893442622950821,0.5609756097560978,0.5829787234042553,0.6438679245283018,0.6590330788804073,0.08771929824561431,0.045454545454545636,0.0,CLE,0.6017569546120061,0.7960848287112563,0.3377337733773378,0.8003838771593093,0.4966078697421981,0.610655737704918,0.2120535714285714,0.4390243902439026,0.1583333333333333,0.3615819209039548,0.3234421364985163,0.08771929824561431,0.09090909090909083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,PHX,0.22675367047308326,0.4143484626647147,0.41804180418041803,0.5614366729678639,0.08647654093836249,0.41834451901565994,0.7643442622950819,0.5182926829268295,0.5404255319148935,0.20754716981132082,0.2824427480916032,0.3157894736842106,0.18181818181818188,0.0,MIA,0.4143484626647147,0.22675367047308326,0.581958195819582,0.4664107485604607,0.11261872455902305,0.235655737704918,0.5803571428571428,0.48170731707317094,0.3916666666666667,0.3305084745762712,0.4362017804154301,0.3157894736842106,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,LAL,0.5236541598694944,0.3762811127379211,0.6479647964796479,0.5614366729678639,0.11039558417663295,0.3668903803131991,0.7479508196721311,0.5914634146341466,0.6170212765957447,0.6391509433962262,0.6234096692111959,0.7719298245614037,0.5000000000000002,0.0,ATL,0.3762811127379211,0.5236541598694944,0.3520352035203521,0.40690978886756257,0.18588873812754408,0.2520491803278688,0.6316964285714286,0.4085365853658538,0.29166666666666663,0.34463276836158196,0.35311572700296745,0.7719298245614037,0.5227272727272729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,SAS,0.3800978792822187,0.5475841874084921,0.4213421342134213,0.30245746691871467,0.11867525298988041,0.5346756152125279,0.6475409836065574,0.5213414634146345,0.4425531914893617,0.3820754716981133,0.3587786259541985,0.6140350877192984,0.40909090909090895,0.0,BOS,0.5475841874084921,0.3800978792822187,0.5786578657865787,0.5854126679462572,0.20488466757123475,0.3524590163934426,0.4642857142857142,0.47865853658536595,0.39583333333333337,0.53954802259887,0.49851632047477734,0.6140350877192984,0.40909090909090917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,CHI,0.6329526916802612,0.5387994143484629,0.5995599559955995,0.28355387523629494,0.1444342226310948,0.2662192393736018,0.6618852459016394,0.4054878048780488,0.3404255319148936,0.5778301886792451,0.6208651399491094,0.4912280701754388,0.29545454545454564,0.0,UTA,0.5387994143484629,0.6329526916802612,0.4004400440044005,0.8637236084452977,0.40298507462686567,0.3381147540983606,0.732142857142857,0.5945121951219514,0.24166666666666667,0.49717514124293793,0.48961424332344206,0.4912280701754388,0.36363636363636376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
620,DAL,0.5513866231647635,0.49194729136164006,0.5797579757975797,0.3742911153119093,0.06623735050597977,0.2930648769574944,0.3750000000000001,0.3048780487804881,0.6042553191489362,0.6886792452830189,0.7506361323155215,0.6140350877192984,0.40909090909090895,0.0,NOP,0.49194729136164006,0.5513866231647635,0.4202420242024203,0.4702495201535508,0.18588873812754408,0.625,0.705357142857143,0.6951219512195124,0.35416666666666663,0.34463276836158196,0.34124629080118707,0.6140350877192984,0.40909090909090917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,GSW,0.20880913539967372,0.5285505124450953,0.3212321232123212,0.8279773156899812,0.09199632014719411,0.47651006711409405,0.7438524590163934,0.4908536585365857,0.5872340425531914,0.26886792452830177,0.29007633587786263,0.47368421052631593,0.3181818181818181,0.0,ORL,0.5285505124450953,0.20880913539967372,0.6787678767876788,0.4952015355086372,0.23473541383989144,0.25614754098360654,0.5223214285714286,0.5091463414634145,0.29166666666666663,0.5564971751412429,0.5014836795252224,0.47368421052631593,0.31818181818181834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,SAC,0.7210440456769984,0.8169838945827232,0.4499449944994499,0.38941398865784516,0.10671573137074519,0.6868008948545861,0.43852459016393464,0.4207317073170733,0.49787234042553186,0.5707547169811319,0.6361323155216285,0.5087719298245617,0.34090909090909105,0.0,LAL,0.8169838945827232,0.7210440456769984,0.5500550055005501,0.3589251439539348,0.12211668928086838,0.5614754098360656,0.3125,0.5792682926829269,0.5333333333333333,0.7966101694915255,0.8456973293768546,0.5087719298245617,0.34090909090909083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,DET,0.30179445350734113,0.5592972181551978,0.36083608360836084,0.4120982986767485,0.0423183072677093,0.5548098434004474,0.4651639344262296,0.43597560975609784,0.8468085106382978,0.4457547169811321,0.4580152671755724,0.6315789473684212,0.40909090909090895,0.0,PHI,0.5592972181551978,0.30179445350734113,0.6391639163916392,0.36276391554702503,0.14654002713704203,0.5348360655737705,0.4441964285714286,0.5640243902439024,0.38750000000000007,0.4661016949152543,0.5074183976261126,0.6315789473684212,0.43181818181818166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,TOR,0.4306688417618272,0.36749633967789186,0.5918591859185918,0.5671077504725899,0.18123275068997244,0.5346756152125279,0.4692622950819675,0.3414634146341464,0.3276595744680851,0.33490566037735847,0.4045801526717556,0.5263157894736841,0.36363636363636354,0.0,POR,0.36749633967789186,0.4306688417618272,0.4081408140814082,0.4337811900191939,0.021709633649932156,0.5307377049180328,0.4642857142857142,0.6585365853658538,0.8250000000000001,0.3502824858757063,0.4421364985163203,0.5263157894736841,0.34090909090909083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
625,IND,0.4143556280587275,0.4070278184480236,0.5511551155115512,0.6824196597353496,0.09751609935602576,0.44966442953020136,0.4631147540983608,0.33536585365853666,0.5744680851063829,0.34905660377358483,0.4223918575063612,0.5789473684210527,0.36363636363636354,0.0,CHA,0.4070278184480236,0.4143556280587275,0.4488448844884489,0.6238003838771595,0.10312075983717772,0.5368852459016393,0.5491071428571428,0.6646341463414636,0.5541666666666667,0.31355932203389836,0.4035608308605343,0.5789473684210527,0.40909090909090917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,MIA,0.36867862969004905,0.46852122986822864,0.4741474147414741,0.4328922495274101,0.11039558417663295,0.6442953020134228,0.5430327868852459,0.4207317073170733,0.46808510638297873,0.285377358490566,0.2620865139949109,0.17543859649122817,0.11363636363636354,0.0,BKN,0.46852122986822864,0.36867862969004905,0.5258525852585259,0.44337811900191926,0.07191316146540025,0.456967213114754,0.3549107142857144,0.5792682926829269,0.6958333333333333,0.5903954802259885,0.5845697329376853,0.17543859649122817,0.13636363636363624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,MEM,0.469820554649266,0.49048316251830193,0.5269526952695269,0.4896030245746692,0.19963201471941122,0.5413870246085011,0.5286885245901639,0.3628048780487805,0.3148936170212766,0.3820754716981133,0.37150127226463114,0.6491228070175441,0.4318181818181819,0.0,UTA,0.49048316251830193,0.469820554649266,0.4730473047304731,0.596928982725528,0.10176390773405697,0.47131147540983603,0.4575892857142856,0.6371951219512197,0.6666666666666666,0.522598870056497,0.5459940652818991,0.6491228070175441,0.43181818181818166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
628,HOU,0.1761827079934748,0.38360175695461196,0.4081408140814081,0.6313799621928167,0.06163753449862007,0.5659955257270693,0.5614754098360656,0.4054878048780488,0.7829787234042552,0.2971698113207547,0.2468193384223918,0.4035087719298245,0.2500000000000002,0.0,MIN,0.38360175695461196,0.1761827079934748,0.5918591859185919,0.5220729366602688,0.07869742198100405,0.43852459016393447,0.4330357142857144,0.5945121951219514,0.6333333333333333,0.4378531073446328,0.4747774480712166,0.4035087719298245,0.2954545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,OKC,0.5954323001631325,0.49048316251830193,0.6105610561056105,0.448015122873346,0.2529898804047838,0.5167785234899328,0.641393442622951,0.48170731707317094,0.2638297872340425,0.4339622641509434,0.4402035623409668,0.35087719298245634,0.2272727272727273,0.0,DAL,0.49048316251830193,0.5954323001631325,0.3894389438943895,0.6602687140115164,0.13432835820895522,0.35860655737704916,0.4821428571428572,0.5182926829268293,0.3916666666666667,0.38983050847457634,0.5222551928783381,0.35087719298245634,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,PHX,0.26101141924959226,0.5358711566617864,0.3509350935093509,0.46313799621928164,0.06899724011039557,0.3243847874720358,0.7889344262295083,0.36585365853658547,0.6297872340425532,0.3797169811320754,0.3740458015267176,0.3157894736842106,0.18181818181818188,0.0,CLE,0.5358711566617864,0.26101141924959226,0.6490649064906491,0.596928982725528,0.19538670284938936,0.2110655737704918,0.674107142857143,0.6341463414634148,0.43333333333333335,0.7457627118644068,0.6973293768545994,0.3157894736842106,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,LAC,0.32137030995106053,0.46852122986822864,0.4422442244224422,0.616257088846881,0.15087396504139836,0.6800894854586129,0.7786885245901639,0.6463414634146343,0.37872340425531914,0.18632075471698106,0.23409669211195938,0.4912280701754388,0.3181818181818181,0.0,ATL,0.46852122986822864,0.32137030995106053,0.5577557755775577,0.32053742802303264,0.24559023066485752,0.2213114754098361,0.3191964285714286,0.35365853658536595,0.2041666666666667,0.4406779661016951,0.4540059347181007,0.4912280701754388,0.34090909090909083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,WAS,0.4045676998368679,0.7393850658857983,0.2948294829482948,0.5085066162570888,0.06163753449862007,0.3378076062639821,0.4241803278688526,0.2652439024390245,0.7659574468085106,0.5542452830188679,0.55470737913486,0.4912280701754388,0.29545454545454564,0.0,NOP,0.7393850658857983,0.4045676998368679,0.7051705170517052,0.3013435700575816,0.24016282225237445,0.5758196721311476,0.6607142857142858,0.7347560975609759,0.24166666666666667,0.5593220338983049,0.5905044510385755,0.4912280701754388,0.36363636363636376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,BOS,0.4143556280587275,0.37042459736456834,0.5786578657865786,0.5822306238185255,0.19779208831646733,0.3512304250559284,0.8340163934426231,0.5426829268292686,0.3191489361702127,0.32311320754716977,0.38422391857506377,0.2807017543859649,0.18181818181818188,0.0,CHI,0.37042459736456834,0.4143556280587275,0.42134213421342137,0.29558541266794625,0.23744911804613295,0.16598360655737704,0.6473214285714286,0.4573170731707319,0.18333333333333332,0.3954802259887007,0.34718100890207726,0.2807017543859649,0.20454545454545459,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,NYK,0.3964110929853182,0.5739385065885798,0.4136413641364136,0.13421550094517964,0.15271389144434225,0.6756152125279642,0.4508196721311476,0.43292682926829285,0.225531914893617,0.16981132075471705,0.2111959287531806,0.2807017543859649,0.20454545454545436,0.0,MIL,0.5739385065885798,0.3964110929853182,0.5863586358635864,0.6890595009596929,0.17639077340569875,0.5491803278688525,0.3236607142857144,0.5670731707317074,0.4541666666666667,0.4576271186440679,0.4540059347181007,0.2807017543859649,0.18181818181818166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,MEM,0.440456769983687,0.39092240117130306,0.5797579757975797,0.43100189035916814,0.11315547378104879,0.5906040268456376,0.5983606557377049,0.5487804878048783,0.476595744680851,0.4528301886792453,0.41730279898218825,0.6842105263157894,0.4318181818181819,0.0,SAS,0.39092240117130306,0.440456769983687,0.4202420242024203,0.5815738963531671,0.18588873812754408,0.40163934426229503,0.408482142857143,0.45121951219512213,0.37916666666666665,0.35875706214689274,0.36498516320474783,0.6842105263157894,0.4772727272727275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
636,DEN,0.42088091353996737,0.33674963396778934,0.6083608360836084,0.5293005671077504,0.09935602575896965,0.5637583892617449,0.711065573770492,0.6036585365853662,0.5829787234042553,0.4174528301886792,0.4274809160305342,0.7192982456140351,0.4772727272727273,0.0,LAL,0.33674963396778934,0.42088091353996737,0.3916391639163917,0.2975047984644914,0.10854816824966076,0.2889344262295082,0.4352678571428572,0.3963414634146343,0.37916666666666665,0.2853107344632768,0.3086053412462908,0.7192982456140351,0.4772727272727275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,SAC,0.7520391517128877,0.4377745241581261,0.7557755775577557,0.7561436672967863,0.2686292548298068,0.4429530201342282,0.6393442622950821,0.5000000000000002,0.37446808510638296,0.6886792452830189,0.6615776081424938,0.5263157894736841,0.34090909090909105,0.0,ORL,0.4377745241581261,0.7520391517128877,0.2442244224422443,0.4836852207293665,0.16553595658073272,0.360655737704918,0.5558035714285714,0.5,0.36249999999999993,0.42372881355932224,0.42136498516320486,0.5263157894736841,0.36363636363636376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,MIA,0.3866231647634586,0.46998535871156677,0.48514851485148514,0.4366729678638941,0.02483900643974242,0.6510067114093959,0.2848360655737704,0.3414634146341464,0.7574468085106383,0.21933962264150952,0.44529262086513977,0.47368421052631593,0.3181818181818181,0.0,OKC,0.46998535871156677,0.3866231647634586,0.5148514851485149,0.5393474088291748,0.10719131614654001,0.7151639344262295,0.3482142857142858,0.6585365853658538,0.625,0.42372881355932224,0.3976261127596441,0.47368421052631593,0.31818181818181834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
